0	0.0173831
1	0.00244306
2	0.00320427
3	0.0021712
4	0.00238759
5	0.00225835
6	0.00231847
7	0.00228151
8	0.00230027
9	0.00229045
10	0.00229301
11	0.00229473
12	0.00228948
13	0.00229705
14	0.00228753
15	0.00229844
16	0.00228636
17	0.00229932
18	0.00228561
19	0.00229992
20	0.0022851
21	0.00230032
22	0.00228474
23	0.00230062
24	0.0022845
25	0.00230083
26	0.00228431
27	0.00230099
28	0.00228416
29	0.00230111
30	0.00228406
31	0.00230121
32	0.00228397
33	0.00230128
34	0.0022839
35	0.00230134
36	0.00228386
37	0.00230138
38	0.00228382
39	0.00230141
40	0.00228379
41	0.00230143
42	0.00228377
43	0.00230146
44	0.00228375
45	0.00230147
46	0.00228374
47	0.00230148
48	0.00228373
49	0.00230149
50	0.00228372
51	0.00230149
52	0.00228372
53	0.0023015
54	0.00228372
55	0.0023015
56	0.00228372
57	0.0023015
58	0.00228372
59	0.0023015
60	0.00228372
61	0.0023015
62	0.00228373
63	0.00230149
64	0.00228373
65	0.00230149
66	0.00228374
67	0.00230148
68	0.00228374
69	0.00230148
70	0.00228375
71	0.00230147
72	0.00228375
73	0.00230147
74	0.00228376
75	0.00230146
76	0.00228376
77	0.00230146
78	0.00228377
79	0.00230145
80	0.00228378
81	0.00230144
82	0.00228378
83	0.00230144
84	0.00228379
85	0.00230143
86	0.0022838
87	0.00230142
88	0.0022838
89	0.00230142
90	0.00228381
91	0.00230141
92	0.00228381
93	0.00230141
94	0.00228382
95	0.0023014
96	0.00228383
97	0.00230139
98	0.00228384
99	0.00230139
100	0.00228384
101	0.00230138
102	0.00228385
103	0.00230137
104	0.00228386
105	0.00230137
106	0.00228386
107	0.00230136
108	0.00228387
109	0.00230135
110	0.00228387
111	0.00230135
112	0.00228388
113	0.00230134
114	0.00228389
115	0.00230134
116	0.00228389
117	0.00230133
118	0.0022839
119	0.00230132
120	0.0022839
121	0.00230132
122	0.00228391
123	0.00230131
124	0.00228392
125	0.00230131
126	0.00228392
127	0.0023013
128	0.00228393
129	0.0023013
130	0.00228393
131	0.00230129
132	0.00228394
133	0.00230129
134	0.00228394
135	0.00230128
136	0.00228395
137	0.00230128
138	0.00228395
139	0.00230127
140	0.00228396
141	0.00230127
142	0.00228396
143	0.00230126
144	0.00228396
145	0.00230126
146	0.00228397
147	0.00230125
148	0.00228397
149	0.00230125
150	0.00228398
151	0.00230124
152	0.00228398
153	0.00230124
154	0.00228399
155	0.00230123
156	0.00228399
157	0.00230123
158	0.002284
159	0.00230123
160	0.002284
161	0.00230122
162	0.002284
163	0.00230122
164	0.00228401
165	0.00230121
166	0.00228401
167	0.00230121
168	0.00228402
169	0.0023012
170	0.00228402
171	0.0023012
172	0.00228403
173	0.0023012
174	0.00228403
175	0.00230119
176	0.00228403
177	0.00230119
178	0.00228404
179	0.00230118
180	0.00228404
181	0.00230118
182	0.00228405
183	0.00230118
184	0.00228405
185	0.00230117
186	0.00228405
187	0.00230117
188	0.00228406
189	0.00230117
190	0.00228406
191	0.00230116
192	0.00228406
193	0.00230116
194	0.00228407
195	0.00230116
196	0.00228407
197	0.00230116
198	0.00228407
199	0.00230115
200	0.00228407
201	0.00230115
202	0.00228408
203	0.00230115
204	0.00228408
205	0.00230114
206	0.00228408
207	0.00230114
208	0.00228409
209	0.00230114
210	0.00228409
211	0.00230114
212	0.00228409
213	0.00230113
214	0.0022841
215	0.00230113
216	0.0022841
217	0.00230113
218	0.0022841
