0	0.0181048
1	0.00256557
2	0.00358105
3	0.002313
4	0.00265552
5	0.00246819
6	0.0025521
7	0.00251557
8	0.00251941
9	0.00253565
10	0.00250461
11	0.00254605
12	0.00249661
13	0.0025522
14	0.00249171
15	0.0025562
16	0.00248842
17	0.00255902
18	0.00248604
19	0.00256114
20	0.00248419
21	0.00256283
22	0.00248268
23	0.00256426
24	0.00248137
25	0.00256551
26	0.0024802
27	0.00256667
28	0.0024791
29	0.00256777
30	0.00247804
31	0.00256884
32	0.00247699
33	0.00256991
34	0.00247593
35	0.00257101
36	0.00247483
37	0.00257214
38	0.00247369
39	0.00257333
40	0.0024725
41	0.00257458
42	0.00247123
43	0.00257592
44	0.00246988
45	0.00257736
46	0.00246844
47	0.0025789
48	0.00246687
49	0.00258057
50	0.00246518
51	0.00258239
52	0.00246334
53	0.00258436
54	0.00246133
55	0.00258652
56	0.00245912
57	0.0025889
58	0.0024567
59	0.00259152
60	0.00245402
61	0.00259442
62	0.00245104
63	0.00259766
64	0.00244773
65	0.00260127
66	0.00244402
67	0.00260535
68	0.00243983
69	0.00260997
70	0.00243507
71	0.00261525
72	0.00242962
73	0.00262133
74	0.00242333
75	0.00262841
76	0.00241599
77	0.00263676
78	0.0024073
79	0.00264671
80	0.0023969
81	0.00265872
82	0.00238426
83	0.0026736
84	0.00236848
85	0.00269248
86	0.00234838
87	0.00271713
88	0.00232192
89	0.00275062
90	0.00228552
91	0.0027987
92	0.00223243
93	0.0028733
94	0.00214776
95	0.00300493
96	0.00199197
97	0.00329716
98	0.00161401
99	0.00448677
